video_id,url,detected_drug,matched_surface_term,drug_confidence,auto_label,auto_label_text,auto_label_confidence,llm_label,llm_label_text,llm_confidence,llm_status,model_label,rule_label,active_learning_priority,oav_triple_count,ontology_mapping_count,behavior_cv_summary,education_top_action,education_category,education_score,validation_status,pending_review_count,completeness_score
7413938913573637406,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7414765154031652128,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7414805725290958087,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7414893032773815585,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7415061916785118494,https://www.tiktokv.com/share/video/7415061916785118494/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7415628973171870984,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7415630471138118955,https://www.tiktokv.com/share/video/7415630471138118955/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7415699373343984928,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7415733549996854533,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7416533133345951006,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7416540911431208235,https://www.tiktokv.com/share/video/7416540911431208235/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7416768824818683166,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7417205543732825377,https://www.tiktokv.com/share/video/7417205543732825377/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7417507307866590506,https://www.tiktokv.com/share/video/7417507307866590506/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7418100320535858437,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7418642424517381418,,Cannabis (THC),Reefer,0.62,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7418728528029519150,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7418786974347070750,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7418789208967384343,,Lorazepam,Lorazepam,0.88,3,High-risk / explicit review,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,4,0.778
7419969857971621126,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7420191809185271071,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7420619416754261290,,Fentanyl and Derivatives (e.g.; meta‑Fluorofentanyl; Acryloylfentanyl),Crazy,0.62,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,10,0,,,,,needs_human_validation,10,0.778
7422816401922067758,https://www.tiktokv.com/share/video/7422816401922067758/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7423375581892463875,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7423410403696282912,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7424208485140729121,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7424285266304781614,,Marijuana Concentrates,cart,0.82,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7425358750275357957,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7425461435150454059,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7426534293360381227,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7426616619142515985,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7426624374880357638,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7426808482394885406,https://www.tiktokv.com/share/video/7426808482394885406/,Cannabis (THC),weed,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7428244148437667103,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7428249725670853921,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7428380652652825887,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7428648142964411681,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7429075445141949699,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7429104686009011486,,Gabapentin,Gabapentin,0.88,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,4,0.778
7429515643801652510,,Gabapentin,Gabapentin,0.88,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,6,0,,,,,needs_human_validation,4,0.778
7430115181092588846,,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7430304995204975890,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7430700137669725471,https://www.tiktokv.com/share/video/7430700137669725471/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7431255984808430890,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7431335908940598560,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7431425603720482090,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7431659216357707039,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7432423192720952607,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7432651153613032709,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7432752949421526302,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7432797489926917419,https://www.tiktokv.com/share/video/7432797489926917419/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7432803167336746270,https://www.tiktokv.com/share/video/7432803167336746270/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7433014526338944276,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7433243838656826666,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7433314859695049992,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7433470676901678369,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7433496567774039302,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7434189950557441312,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7434261757205531935,https://www.tiktokv.com/share/video/7434261757205531935/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7434750340681043255,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7434932897162857771,https://www.tiktokv.com/share/video/7434932897162857771/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7434944320488197418,https://www.tiktokv.com/share/video/7434944320488197418/,MDMA (Ecstasy),e pill,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,8,0,,,,,needs_human_validation,10,0.778
7435373192593624362,,Methadone,Methadone,0.88,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,4,0.778
7435458130336615726,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7435727337813167406,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7436067984403090691,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7436107662552468791,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7436236667150732574,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7436381463110503710,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7436678666844704033,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7437235995575209246,https://www.tiktokv.com/share/video/7437235995575209246/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7437282122466889015,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7437395749693934904,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7437469157496573191,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7437498980365356320,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7437847190820703534,,,,,3,High-risk / explicit review,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7438324962957561134,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7438711589382982958,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7438730592038161710,,Crack Cocaine,Hard,0.62,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7439174755095301418,https://www.tiktokv.com/share/video/7439174755095301418/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7439594903337717047,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7439886714048367914,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7440096420104817950,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7440969745785998648,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7441291003987791112,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7441583856639069496,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7441711949261475118,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7441800883442158903,,MDMA (Ecstasy),ecstasy,0.82,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7442237576695614742,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7443394112969067831,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7443635963735215406,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7444558929662872878,https://www.tiktokv.com/share/video/7444558929662872878/,MDMA (Ecstasy),e pill,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7445730135333948715,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7447477464122576170,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7447660277253819691,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7447897268130286856,,,,,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7447937909006601504,,,,,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7448221235579866374,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7448751024690580769,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7448751394053524769,,Psilocybin Mushrooms,Magic,0.62,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,10,0,,,,,needs_human_validation,12,0.778
7448881974686780718,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449022995252677931,https://www.tiktokv.com/share/video/7449022995252677931/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449146428624047406,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449327143303089454,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449340950582709547,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449427536427207966,https://www.tiktokv.com/share/video/7449427536427207966/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449660488318864671,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449747514162531627,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7449820311941434654,,Methadone,Methadone,0.88,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,4,0.778
7450519401134083371,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7451256772826008878,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7451740825039424790,,,,,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7451781031625051434,,,,,1,Weak / ambiguous drug reference,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7451781570509147414,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7452771762506304810,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7453737969015377198,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7454017937398058282,https://www.tiktokv.com/share/video/7454017937398058282/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7454157641003109674,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7454287893847182623,,Phencyclidine (PCP),PCP,0.88,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,4,0.778
7454995830726987041,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455099051869162798,https://www.tiktokv.com/share/video/7455099051869162798/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455498911810096426,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455539888394358046,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455546755195735327,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455720402204036394,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7455901230280281375,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7456099754305506602,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7456513480858832158,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7456516482017561898,https://www.tiktokv.com/share/video/7456516482017561898/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7456706563022015790,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7456876271381908767,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7457246269493366046,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7457311621203971371,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7457533495670312199,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7457954529233947935,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7458080747723820334,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7458144272865299754,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7458440125740240174,https://www.tiktokv.com/share/video/7458440125740240174/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7459174973593095467,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7459249175251701035,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7459806604674780424,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7459812060013088042,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7459843656892042526,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7459882743191686405,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7460270684040596769,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7460292949222509866,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7461097158243126574,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7461691148956863774,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7461744815689059630,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7462326904394124587,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7463308931725626641,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7464098077549415723,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7464797125361126686,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7464893078025866538,https://www.tiktokv.com/share/video/7464893078025866538/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7465435606466759982,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7465871962535939359,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7466129976572644654,,Fentanyl and Derivatives (e.g.; meta‑Fluorofentanyl; Acryloylfentanyl),Crazy,0.62,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7466130253086264606,https://www.tiktokv.com/share/video/7466130253086264606/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7466408422397857056,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7466673048272309535,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7467273435673152800,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7468338746803457326,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7468934718705208606,https://www.tiktokv.com/share/video/7468934718705208606/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7471218632643579158,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7471559777366166830,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7472891269388242206,https://www.tiktokv.com/share/video/7472891269388242206/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7473579570336140566,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7473618164811648302,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7473634503781797166,,LSD,acid,0.82,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7473933946410061111,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7473968049368993054,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7474086379115302174,https://www.tiktokv.com/share/video/7474086379115302174/,Cannabis (THC),weed,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7474253605076356382,https://www.tiktokv.com/share/video/7474253605076356382/,Marijuana\Cannabis,Blunt,0.62,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7475541317783702789,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7475826914167377198,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7476153657025711391,https://www.tiktokv.com/share/video/7476153657025711391/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7476567572259933462,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7476588552034241814,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7477842237188099370,https://www.tiktokv.com/share/video/7477842237188099370/,rc,rc,0.46,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7477944545208995103,https://www.tiktokv.com/share/video/7477944545208995103/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7477963973237689643,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7478088042696166687,https://www.tiktokv.com/share/video/7478088042696166687/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7478122824960380202,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7478371300218539307,https://www.tiktokv.com/share/video/7478371300218539307/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7478625590220934446,https://www.tiktokv.com/share/video/7478625590220934446/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7478766280485391671,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7478900187046432042,https://www.tiktokv.com/share/video/7478900187046432042/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7479458942909910318,https://www.tiktokv.com/share/video/7479458942909910318/,rc,rc,0.46,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7479478253552438570,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7479516835667316010,https://www.tiktokv.com/share/video/7479516835667316010/,rc,rc,0.46,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7479747323954810142,https://www.tiktokv.com/share/video/7479747323954810142/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7479839051378412842,https://www.tiktokv.com/share/video/7479839051378412842/,Cannabis (THC),za,0.82,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,3,0,,,,,needs_human_validation,4,0.778
7479848195556674859,https://www.tiktokv.com/share/video/7479848195556674859/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7479865476298853637,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7480029076258934059,https://www.tiktokv.com/share/video/7480029076258934059/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7480135978334686486,https://www.tiktokv.com/share/video/7480135978334686486/,rc,rc,0.46,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,5,0,,,,,needs_human_validation,6,0.778
7480398846842080558,https://www.tiktokv.com/share/video/7480398846842080558/,,,,2,Misuse-related evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
7480490724765535510,,,,,0,No clear misuse evidence,,,,,not_run_for_this_video,,,,0,0,,,,,no_current_flag,0,0.556
